edad,ingresos_mensuales,antiguedad_laboral,tipo_empleo,monto_prestamo,plazo_meses,historial_crediticio,num_creditos_activos,deuda_actual,tiene_vivienda_propia,ratio_cuota_ingreso,default
66,9164.0,29,Independiente,4752.0,60,Regular,5,12343.0,1,0.009,0
29,1858.0,7,Formal,19365.0,24,Bueno,0,2921.0,1,0.434,0
29,2946.0,21,Formal,12880.0,24,Bueno,5,1475.0,1,0.182,0
47,3249.0,2,Formal,7603.0,48,Bueno,0,414.0,0,0.049,0
23,2800.0,25,Informal,4820.0,36,Regular,3,2229.0,0,0.048,1
35,4824.0,10,Independiente,11299.0,36,Bueno,3,5076.0,1,0.065,0
42,3103.0,10,Formal,7446.0,24,Malo,5,4131.0,1,0.1,1
68,2285.0,4,Informal,6031.0,36,Malo,5,3110.0,1,0.073,1
69,4270.0,15,Formal,7478.0,60,Bueno,5,6638.0,1,0.029,0
28,3679.0,11,Formal,6121.0,36,Regular,5,206.0,1,0.046,0
64,3159.0,29,Formal,9018.0,60,Bueno,5,5578.0,0,0.048,0
25,6782.0,5,Independiente,3366.0,60,Bueno,3,11802.0,0,0.008,0
57,4886.0,12,Formal,8984.0,36,Bueno,5,313.0,0,0.051,1
62,4678.0,27,Independiente,6117.0,36,Regular,4,2638.0,0,0.036,1
64,4928.0,24,Formal,11433.0,36,Malo,2,6791.0,0,0.064,1
31,4831.0,22,Independiente,13040.0,48,Bueno,5,4161.0,1,0.056,1
64,3751.0,15,Informal,14539.0,36,Bueno,0,31.0,1,0.108,0
26,3115.0,26,Formal,22189.0,12,Bueno,0,1989.0,0,0.594,0
46,4306.0,6,Formal,20141.0,60,Bueno,0,4487.0,0,0.078,0
44,3725.0,24,Independiente,14273.0,36,Bueno,3,5898.0,0,0.106,0
36,1848.0,17,Formal,11243.0,48,Regular,0,2758.0,0,0.127,0
22,2706.0,10,Formal,3640.0,36,Malo,1,4609.0,0,0.037,0
58,3546.0,6,Independiente,1689.0,36,Bueno,1,2987.0,0,0.013,0
37,5766.0,15,Independiente,12061.0,36,Malo,1,8285.0,0,0.058,1
53,4313.0,0,Independiente,4359.0,48,Regular,0,782.0,0,0.021,0
41,2904.0,21,Formal,27642.0,12,Regular,1,2710.0,0,0.793,1
39,2617.0,7,Formal,2848.0,36,Regular,1,4318.0,1,0.03,0
64,6240.0,11,Independiente,10989.0,48,Bueno,4,9422.0,1,0.037,0
25,3817.0,5,Independiente,7921.0,60,Bueno,3,4504.0,1,0.035,0
57,1193.0,13,Formal,3042.0,12,Bueno,1,320.0,0,0.212,0
57,3911.0,11,Formal,7895.0,24,Regular,0,1282.0,0,0.084,1
39,5288.0,5,Formal,4672.0,36,Bueno,3,6460.0,1,0.025,0
33,2586.0,26,Formal,6807.0,24,Bueno,1,1515.0,1,0.11,0
21,4189.0,22,Informal,6859.0,12,Bueno,4,2484.0,0,0.136,0
66,4340.0,11,Formal,4710.0,36,Bueno,1,6622.0,0,0.03,0
67,2645.0,1,Independiente,5822.0,36,Bueno,5,97.0,0,0.061,1
32,6461.0,25,Formal,4458.0,36,Bueno,0,4565.0,1,0.019,1
22,4368.0,20,Formal,2373.0,24,Malo,5,1873.0,1,0.023,0
27,3539.0,16,Independiente,7541.0,60,Regular,4,173.0,1,0.036,0
24,3827.0,18,Independiente,14234.0,36,Bueno,4,1492.0,1,0.103,0
61,2453.0,0,Formal,4608.0,48,Regular,5,814.0,1,0.039,0
64,2414.0,14,Formal,18066.0,24,Regular,2,2192.0,1,0.312,0
28,3413.0,5,Formal,20094.0,48,Bueno,4,2674.0,0,0.123,1
57,3495.0,19,Formal,5550.0,48,Regular,3,2967.0,0,0.033,1
29,3731.0,27,Independiente,6296.0,24,Bueno,4,5896.0,1,0.07,0
38,6684.0,15,Formal,5611.0,36,Bueno,3,5949.0,0,0.023,0
50,5179.0,18,Formal,3672.0,36,Regular,5,5957.0,1,0.02,0
56,1962.0,20,Independiente,6313.0,36,Bueno,1,2287.0,0,0.089,0
63,6186.0,27,Informal,5925.0,48,Bueno,4,5755.0,1,0.02,1
23,3403.0,1,Formal,7470.0,24,Bueno,0,1867.0,0,0.091,1
30,5370.0,9,Independiente,7693.0,36,Bueno,0,8730.0,1,0.04,0
34,3507.0,8,Formal,3513.0,60,Bueno,4,2766.0,0,0.017,1
36,4262.0,21,Formal,9823.0,24,Regular,1,4381.0,0,0.096,1
69,2524.0,13,Formal,6271.0,12,Bueno,0,2540.0,1,0.207,0
59,4621.0,23,Independiente,3913.0,12,Bueno,3,6884.0,0,0.071,0
36,5604.0,14,Formal,6193.0,60,Regular,3,5393.0,0,0.018,1
68,2105.0,29,Informal,7856.0,24,Bueno,3,1731.0,1,0.156,0
45,5637.0,23,Formal,15666.0,24,Regular,2,4668.0,1,0.116,0
45,3110.0,0,Informal,14325.0,36,Bueno,4,4366.0,0,0.128,0
42,7515.0,29,Formal,5290.0,48,Bueno,0,4464.0,0,0.015,0
28,5408.0,28,Formal,6510.0,36,Bueno,0,9100.0,1,0.033,0
66,5050.0,1,Independiente,4383.0,60,Bueno,2,7696.0,0,0.014,0
21,3836.0,11,Formal,8554.0,12,Regular,5,955.0,0,0.186,0
29,9849.0,29,Independiente,5453.0,36,Regular,4,5624.0,0,0.015,0
32,3411.0,25,Informal,6388.0,36,Bueno,3,5560.0,0,0.052,0
34,2730.0,14,Independiente,12291.0,24,Bueno,5,1368.0,1,0.188,0
27,3152.0,16,Informal,3505.0,48,Malo,5,1802.0,0,0.023,1
21,5991.0,0,Formal,14343.0,36,Bueno,0,2345.0,0,0.067,0
54,4231.0,16,Independiente,9014.0,24,Bueno,3,414.0,0,0.089,0
68,3997.0,19,Independiente,13982.0,12,Regular,5,3442.0,1,0.292,1
26,3431.0,10,Independiente,10645.0,12,Bueno,1,4662.0,0,0.259,0
35,3918.0,9,Independiente,11700.0,48,Malo,0,4655.0,1,0.062,1
45,3341.0,24,Independiente,7267.0,24,Bueno,2,166.0,1,0.091,0
66,5231.0,13,Informal,3855.0,60,Regular,5,4928.0,1,0.012,0
55,3699.0,7,Formal,5067.0,12,Bueno,1,2199.0,1,0.114,0
58,3175.0,11,Formal,4529.0,60,Bueno,3,3668.0,0,0.024,0
49,5797.0,14,Formal,2051.0,48,Bueno,1,4228.0,1,0.007,0
41,2763.0,7,Formal,12279.0,12,Malo,4,4877.0,0,0.37,1
30,4254.0,16,Independiente,6818.0,12,Bueno,5,6344.0,0,0.134,1
63,1843.0,25,Formal,4325.0,48,Bueno,0,2323.0,0,0.049,0
60,2338.0,22,Formal,19673.0,12,Malo,2,2170.0,1,0.701,1
22,3548.0,6,Informal,24322.0,24,Bueno,3,3775.0,0,0.286,1
56,3318.0,14,Informal,3252.0,48,Bueno,1,2641.0,1,0.02,0
25,3316.0,16,Independiente,6310.0,60,Bueno,3,4743.0,0,0.032,1
57,5427.0,20,Formal,6083.0,48,Regular,2,8872.0,1,0.023,1
61,5548.0,22,Formal,4130.0,48,Bueno,0,9977.0,0,0.016,0
27,4565.0,14,Formal,12123.0,36,Bueno,3,4921.0,1,0.074,0
42,2707.0,9,Formal,2067.0,48,Malo,0,3323.0,0,0.016,0
27,3906.0,19,Formal,16952.0,24,Regular,1,2811.0,0,0.181,0
48,7936.0,3,Independiente,7437.0,48,Bueno,0,121.0,0,0.02,0
66,9447.0,20,Formal,18783.0,36,Regular,0,11958.0,0,0.055,0
24,5819.0,26,Formal,7095.0,36,Bueno,2,9783.0,0,0.034,0
40,2748.0,21,Independiente,6071.0,60,Bueno,5,4252.0,0,0.037,0
68,3919.0,13,Formal,12646.0,36,Bueno,1,6198.0,1,0.09,0
35,4452.0,24,Formal,18716.0,36,Regular,1,3222.0,0,0.117,1
27,4201.0,15,Formal,17072.0,36,Regular,4,5396.0,1,0.113,0
44,6053.0,16,Formal,2599.0,24,Bueno,5,6956.0,1,0.018,0
45,5336.0,25,Independiente,14684.0,24,Bueno,1,5196.0,0,0.115,1
53,2691.0,5,Formal,5902.0,60,Bueno,0,734.0,0,0.037,1
36,3204.0,23,Formal,6687.0,24,Regular,4,3319.0,1,0.087,0
67,5809.0,20,Informal,5833.0,36,Regular,3,3122.0,0,0.028,0
46,6771.0,15,Informal,5065.0,36,Regular,5,8575.0,0,0.021,0
35,4473.0,2,Formal,6350.0,48,Malo,3,7607.0,0,0.03,1
68,7098.0,22,Informal,4043.0,48,Regular,5,9297.0,1,0.012,1
66,4282.0,6,Formal,14732.0,12,Malo,0,2000.0,0,0.287,1
45,2871.0,26,Formal,10564.0,24,Regular,0,2404.0,0,0.153,1
22,5152.0,23,Independiente,8217.0,48,Bueno,3,5238.0,0,0.033,1
50,11135.0,10,Formal,5831.0,24,Regular,4,14554.0,0,0.022,0
48,2460.0,13,Formal,5259.0,36,Bueno,2,655.0,1,0.059,0
28,6993.0,0,Informal,9214.0,24,Bueno,2,6616.0,1,0.055,0
52,5042.0,14,Formal,8368.0,12,Bueno,2,7806.0,0,0.138,0
62,3131.0,1,Formal,13131.0,60,Bueno,0,155.0,0,0.07,0
26,1860.0,29,Formal,5309.0,60,Regular,5,2436.0,0,0.048,0
56,1589.0,19,Informal,5024.0,48,Bueno,5,2518.0,0,0.066,1
27,3313.0,7,Formal,10325.0,24,Bueno,5,4745.0,1,0.13,1
57,4731.0,24,Informal,11530.0,60,Malo,3,7935.0,0,0.041,1
41,5647.0,0,Formal,23313.0,36,Regular,1,7956.0,1,0.115,0
21,6146.0,16,Independiente,2522.0,60,Bueno,2,5731.0,0,0.007,0
68,4573.0,3,Formal,15176.0,12,Bueno,4,3926.0,0,0.277,1
29,4307.0,1,Formal,7837.0,24,Bueno,1,247.0,0,0.076,0
50,3593.0,7,Formal,5484.0,36,Malo,0,120.0,1,0.042,1
29,4775.0,8,Formal,9281.0,60,Bueno,5,5496.0,0,0.032,0
66,3150.0,21,Formal,9105.0,24,Malo,0,1562.0,1,0.12,1
57,2510.0,26,Formal,5575.0,24,Bueno,3,1387.0,0,0.093,0
60,4206.0,23,Independiente,2638.0,36,Regular,0,6110.0,0,0.017,0
42,5481.0,22,Independiente,15205.0,60,Bueno,0,1098.0,0,0.046,1
43,2308.0,16,Formal,4774.0,48,Bueno,3,1179.0,0,0.043,0
52,3313.0,11,Independiente,4361.0,60,Bueno,1,4085.0,1,0.022,0
59,4147.0,7,Independiente,5040.0,36,Bueno,4,228.0,0,0.034,0
62,4114.0,28,Informal,11222.0,48,Malo,4,3849.0,1,0.057,0
21,4991.0,15,Formal,5962.0,36,Regular,3,768.0,0,0.033,1
53,7845.0,16,Formal,5097.0,12,Bueno,1,10755.0,1,0.054,0
26,1594.0,0,Informal,8945.0,48,Regular,5,1821.0,0,0.117,1
35,7986.0,13,Informal,8259.0,36,Bueno,2,8748.0,1,0.029,0
61,7705.0,20,Informal,5161.0,36,Malo,4,3069.0,1,0.019,1
33,5683.0,14,Independiente,2608.0,24,Bueno,1,7413.0,1,0.019,0
60,4441.0,18,Independiente,11085.0,48,Bueno,0,2412.0,0,0.052,1
43,3173.0,24,Informal,8344.0,48,Bueno,4,3260.0,1,0.055,1
32,5656.0,0,Formal,2128.0,24,Bueno,1,937.0,0,0.016,0
37,4528.0,27,Formal,16399.0,60,Malo,3,783.0,0,0.06,0
47,3622.0,24,Informal,2075.0,24,Bueno,3,1265.0,0,0.024,0
58,5600.0,12,Informal,4556.0,12,Bueno,0,2177.0,1,0.068,1
50,5972.0,22,Formal,4728.0,24,Regular,1,1359.0,0,0.033,0
66,1263.0,1,Formal,5204.0,36,Bueno,1,269.0,0,0.114,0
63,6750.0,9,Informal,5109.0,12,Bueno,0,10680.0,0,0.063,1
57,3040.0,3,Formal,3427.0,48,Regular,5,3035.0,1,0.023,0
50,6408.0,19,Independiente,7908.0,48,Bueno,0,7176.0,1,0.026,0
35,3648.0,25,Formal,12097.0,36,Regular,4,1890.0,1,0.092,0
41,4446.0,18,Formal,7849.0,48,Regular,2,444.0,0,0.037,1
26,4776.0,21,Independiente,8599.0,60,Bueno,1,8324.0,0,0.03,0
39,6205.0,4,Informal,6040.0,36,Bueno,3,603.0,1,0.027,1
66,5379.0,28,Independiente,7681.0,12,Bueno,5,7965.0,0,0.119,1
41,3599.0,5,Formal,8954.0,24,Bueno,3,4309.0,1,0.104,0
26,1674.0,15,Formal,10567.0,36,Regular,0,1228.0,1,0.175,0
52,4968.0,20,Formal,4876.0,36,Regular,4,6676.0,0,0.027,0
68,4376.0,25,Informal,4520.0,36,Bueno,4,6024.0,0,0.029,0
63,2448.0,28,Formal,1706.0,36,Regular,5,3870.0,0,0.019,0
34,4575.0,17,Informal,19001.0,36,Bueno,1,4487.0,0,0.115,0
43,4127.0,17,Informal,18348.0,24,Malo,5,1588.0,0,0.185,0
47,6724.0,12,Formal,6966.0,24,Bueno,2,6930.0,0,0.043,0
33,8205.0,17,Formal,7186.0,24,Regular,2,1467.0,0,0.036,1
34,5914.0,20,Informal,15762.0,48,Bueno,3,4005.0,1,0.056,0
32,4036.0,19,Formal,3491.0,36,Bueno,3,4434.0,1,0.024,0
69,4271.0,17,Informal,4257.0,36,Bueno,1,1936.0,1,0.028,0
57,2998.0,13,Formal,16293.0,36,Malo,1,4668.0,0,0.151,1
62,3218.0,5,Formal,6004.0,36,Regular,3,5654.0,0,0.052,1
61,3946.0,1,Formal,3917.0,12,Regular,5,539.0,0,0.083,1
67,3789.0,12,Formal,9241.0,24,Bueno,1,1404.0,1,0.102,0
26,2394.0,11,Independiente,4893.0,12,Regular,3,2038.0,0,0.17,1
64,6751.0,18,Independiente,14784.0,12,Bueno,1,461.0,1,0.182,0
24,7123.0,27,Formal,7646.0,24,Regular,1,1191.0,0,0.045,0
44,6666.0,21,Independiente,5005.0,48,Bueno,4,10807.0,1,0.016,1
50,7219.0,24,Formal,5163.0,12,Regular,4,592.0,0,0.06,0
38,9158.0,17,Informal,9000.0,12,Regular,2,4080.0,1,0.082,0
28,3020.0,27,Informal,6422.0,12,Bueno,2,2303.0,1,0.177,1
30,8996.0,28,Independiente,5952.0,24,Regular,2,331.0,0,0.028,0
61,3590.0,4,Informal,10788.0,24,Bueno,5,5238.0,0,0.125,1
36,5253.0,19,Formal,15880.0,12,Bueno,5,7848.0,1,0.252,0
36,2170.0,15,Formal,9980.0,24,Bueno,0,1542.0,0,0.192,0
66,3413.0,29,Formal,4674.0,60,Bueno,4,1240.0,1,0.023,0
28,5980.0,17,Informal,3778.0,24,Bueno,2,9605.0,0,0.026,0
65,5350.0,0,Formal,10448.0,24,Regular,3,6534.0,0,0.081,1
66,3563.0,6,Informal,9969.0,36,Regular,5,3360.0,0,0.078,1
50,4270.0,3,Formal,5713.0,24,Bueno,2,3016.0,0,0.056,1
29,3274.0,6,Formal,6493.0,36,Malo,2,3178.0,0,0.055,0
28,5973.0,2,Independiente,4829.0,36,Malo,3,2683.0,1,0.022,1
34,6929.0,23,Independiente,3830.0,48,Bueno,1,5608.0,0,0.012,1
49,3025.0,14,Formal,5060.0,60,Bueno,1,3735.0,0,0.028,1
28,4104.0,20,Informal,1459.0,48,Malo,3,3039.0,0,0.007,1
43,2356.0,29,Independiente,13301.0,24,Bueno,1,2905.0,1,0.235,0
26,4522.0,19,Formal,3149.0,36,Bueno,3,6013.0,1,0.019,0
47,5041.0,14,Independiente,7048.0,24,Malo,1,6839.0,0,0.058,1
22,4664.0,8,Formal,1876.0,48,Regular,0,4778.0,1,0.008,0
55,4889.0,22,Informal,9788.0,12,Regular,0,1623.0,1,0.167,1
23,3937.0,15,Formal,11416.0,36,Malo,1,4965.0,0,0.081,1
30,3973.0,22,Independiente,7406.0,24,Bueno,0,5859.0,0,0.078,1
29,3902.0,0,Formal,6817.0,36,Regular,1,662.0,0,0.049,0
61,3373.0,4,Formal,4818.0,24,Regular,2,5440.0,1,0.06,0
23,3535.0,3,Independiente,13124.0,24,Bueno,1,5989.0,0,0.155,1
42,4953.0,20,Formal,2758.0,36,Bueno,3,5958.0,0,0.015,1
49,6754.0,15,Independiente,5502.0,36,Bueno,2,1350.0,1,0.023,0
46,2819.0,9,Independiente,4496.0,24,Regular,0,3317.0,1,0.066,0
54,3967.0,9,Formal,4405.0,12,Regular,2,2543.0,0,0.093,0
60,2588.0,18,Formal,12937.0,48,Malo,0,1415.0,0,0.104,1
40,3397.0,28,Independiente,6583.0,36,Bueno,4,225.0,0,0.054,1
61,3616.0,29,Formal,4796.0,36,Regular,2,4718.0,0,0.037,0
36,4400.0,14,Formal,8494.0,36,Bueno,3,4488.0,0,0.054,1
69,4354.0,20,Formal,8111.0,36,Malo,0,3533.0,0,0.052,1
45,4090.0,2,Formal,11304.0,36,Regular,2,2862.0,1,0.077,1
57,4799.0,28,Independiente,9006.0,12,Regular,4,3558.0,0,0.156,1
63,2924.0,0,Informal,6753.0,36,Bueno,1,2385.0,0,0.064,0
59,4414.0,10,Independiente,7017.0,36,Bueno,5,3794.0,0,0.044,0
62,5409.0,21,Independiente,2647.0,12,Bueno,2,951.0,1,0.041,0
47,2910.0,29,Formal,8790.0,48,Regular,0,1992.0,0,0.063,0
23,2007.0,5,Independiente,4102.0,24,Bueno,1,231.0,0,0.085,0
45,5955.0,19,Independiente,8018.0,12,Regular,2,8317.0,1,0.112,0
29,2620.0,5,Formal,15684.0,48,Bueno,5,2463.0,0,0.125,0
64,3333.0,1,Independiente,7409.0,48,Bueno,2,4797.0,0,0.046,0
32,5350.0,12,Formal,5800.0,24,Bueno,1,4134.0,0,0.045,1
32,2853.0,17,Formal,5758.0,36,Bueno,2,786.0,0,0.056,1
33,5796.0,7,Formal,8592.0,12,Bueno,5,3125.0,1,0.124,0
52,3147.0,29,Formal,7776.0,48,Bueno,5,1325.0,1,0.051,1
48,2998.0,18,Formal,10040.0,36,Bueno,3,2374.0,0,0.093,0
67,2593.0,13,Formal,4974.0,48,Regular,5,3682.0,0,0.04,1
41,3158.0,14,Formal,6373.0,24,Bueno,4,663.0,0,0.084,1
34,5076.0,13,Formal,10953.0,24,Regular,2,3656.0,0,0.09,0
23,3333.0,3,Formal,11425.0,48,Regular,5,551.0,1,0.071,1
21,5964.0,18,Formal,11474.0,12,Bueno,0,4202.0,0,0.16,1
39,4153.0,23,Informal,10333.0,24,Bueno,4,4355.0,0,0.104,0
66,4291.0,12,Independiente,10523.0,36,Bueno,3,533.0,0,0.068,0
46,2963.0,12,Formal,8010.0,36,Bueno,3,355.0,1,0.075,0
64,6302.0,27,Formal,3079.0,12,Bueno,5,8287.0,1,0.041,0
25,5426.0,18,Formal,3258.0,36,Regular,1,3980.0,0,0.017,1
25,5368.0,8,Formal,7330.0,24,Bueno,1,3395.0,0,0.057,0
61,3851.0,0,Formal,7509.0,36,Malo,3,4757.0,0,0.054,1
26,2469.0,24,Formal,4348.0,60,Regular,4,377.0,0,0.029,0
23,4378.0,18,Formal,4508.0,36,Bueno,0,6775.0,0,0.029,0
40,4995.0,18,Independiente,6730.0,36,Regular,2,6972.0,1,0.037,0
66,5013.0,8,Formal,20533.0,36,Bueno,2,3516.0,1,0.114,1
54,4760.0,5,Formal,3901.0,12,Bueno,4,4016.0,0,0.068,0
25,4686.0,14,Formal,5632.0,48,Malo,5,3355.0,0,0.025,1
62,3141.0,22,Informal,11295.0,48,Bueno,0,4440.0,1,0.075,0
62,3200.0,8,Independiente,10206.0,48,Bueno,3,167.0,0,0.066,1
60,2603.0,15,Independiente,8351.0,60,Malo,4,3146.0,1,0.053,1
65,5991.0,29,Informal,2313.0,36,Malo,1,3263.0,1,0.011,1
32,8055.0,6,Independiente,6175.0,36,Bueno,5,11303.0,0,0.021,0
68,11048.0,6,Formal,17531.0,24,Regular,5,19566.0,0,0.066,1
36,4492.0,7,Independiente,4422.0,60,Regular,1,2256.0,1,0.016,1
60,4690.0,27,Formal,4324.0,36,Regular,0,3764.0,1,0.026,0
49,3910.0,15,Independiente,15306.0,24,Bueno,3,3854.0,0,0.163,0
59,4466.0,27,Formal,6722.0,48,Regular,5,4430.0,0,0.031,1
51,2848.0,28,Formal,2420.0,36,Bueno,4,803.0,1,0.024,0
52,3880.0,12,Formal,3616.0,60,Bueno,4,4073.0,0,0.016,0
51,3008.0,1,Formal,5048.0,48,Bueno,4,3920.0,0,0.035,0
59,3691.0,9,Independiente,8131.0,48,Bueno,0,6272.0,1,0.046,0
57,3105.0,16,Formal,6309.0,36,Bueno,0,4054.0,0,0.056,0
27,4996.0,11,Formal,4212.0,36,Bueno,0,5425.0,1,0.023,0
61,5233.0,0,Formal,6360.0,48,Bueno,5,2197.0,1,0.025,1
47,4636.0,29,Informal,4420.0,12,Malo,5,817.0,0,0.079,1
36,3205.0,9,Independiente,18091.0,12,Bueno,5,3659.0,1,0.47,1
46,2534.0,18,Independiente,3501.0,60,Bueno,0,2852.0,0,0.023,0
68,5255.0,28,Formal,5420.0,60,Regular,5,7939.0,1,0.017,0
63,4144.0,16,Formal,4987.0,60,Bueno,5,3328.0,0,0.02,0
61,1975.0,20,Formal,5034.0,12,Regular,4,612.0,0,0.212,1
43,4364.0,1,Formal,3735.0,24,Bueno,2,1765.0,0,0.036,0
59,4703.0,20,Formal,14671.0,60,Regular,0,4033.0,0,0.052,0
39,2218.0,25,Informal,21404.0,12,Bueno,2,1246.0,0,0.804,0
54,5028.0,27,Formal,8684.0,36,Bueno,1,1631.0,0,0.048,0
52,2346.0,2,Formal,8272.0,24,Regular,3,455.0,0,0.147,1
33,3074.0,6,Independiente,2699.0,48,Bueno,5,2282.0,1,0.018,1
34,2352.0,1,Formal,14476.0,36,Bueno,2,1429.0,1,0.171,0
23,2952.0,27,Formal,4418.0,24,Bueno,0,5129.0,0,0.062,0
27,2542.0,8,Independiente,2518.0,36,Regular,2,3919.0,0,0.028,0
42,5976.0,15,Informal,9556.0,12,Bueno,4,1974.0,1,0.133,0
44,3773.0,14,Independiente,12411.0,48,Regular,3,5116.0,0,0.069,1
29,3473.0,20,Informal,14397.0,36,Regular,0,3002.0,0,0.115,1
41,6193.0,26,Formal,5459.0,36,Bueno,2,10324.0,0,0.024,1
50,6070.0,9,Independiente,5102.0,36,Malo,2,6645.0,0,0.023,0
32,3578.0,23,Informal,7907.0,24,Regular,0,1314.0,1,0.092,1
37,4602.0,8,Formal,6310.0,12,Bueno,2,1623.0,0,0.114,0
39,3298.0,5,Independiente,9661.0,60,Bueno,4,5742.0,0,0.049,1
45,3989.0,3,Informal,7954.0,36,Bueno,0,6593.0,0,0.055,1
38,2714.0,11,Independiente,4211.0,36,Malo,3,2359.0,0,0.043,1
57,4853.0,16,Formal,14654.0,24,Bueno,3,4926.0,1,0.126,0
37,6287.0,23,Formal,9693.0,60,Bueno,4,6191.0,0,0.026,0
42,5861.0,25,Independiente,12252.0,48,Malo,1,8055.0,0,0.044,1
39,4217.0,15,Informal,4254.0,12,Regular,3,3602.0,0,0.084,0
29,1903.0,12,Formal,9540.0,36,Bueno,4,420.0,1,0.139,0
54,3241.0,5,Formal,10999.0,36,Regular,3,1892.0,1,0.094,1
32,3987.0,27,Formal,7782.0,48,Regular,5,4078.0,0,0.041,0
35,2418.0,11,Formal,3711.0,60,Bueno,1,1528.0,0,0.026,0
59,2262.0,22,Independiente,7382.0,48,Bueno,0,3312.0,1,0.068,0
67,6948.0,18,Independiente,10434.0,48,Regular,5,11855.0,0,0.031,1
53,5600.0,27,Independiente,12710.0,36,Bueno,4,2439.0,0,0.063,1
65,4994.0,29,Independiente,2838.0,24,Malo,2,7993.0,1,0.024,0
62,5354.0,21,Independiente,7696.0,36,Bueno,3,6897.0,0,0.04,0
44,2573.0,19,Independiente,3222.0,48,Regular,5,2718.0,0,0.026,1
58,2915.0,4,Formal,10508.0,24,Regular,5,684.0,0,0.15,0
37,4498.0,0,Formal,12024.0,36,Bueno,4,3327.0,1,0.074,0
43,4630.0,16,Informal,4031.0,12,Bueno,3,8295.0,1,0.073,0
47,2365.0,21,Formal,3604.0,24,Malo,4,2760.0,0,0.063,1
68,4378.0,22,Formal,4964.0,48,Regular,3,4663.0,1,0.024,1
62,4015.0,7,Formal,6442.0,12,Bueno,2,257.0,0,0.134,0
44,5790.0,15,Independiente,4594.0,48,Bueno,4,3344.0,0,0.017,0
52,4638.0,25,Formal,11021.0,24,Bueno,0,4075.0,0,0.099,1
30,7258.0,2,Independiente,12746.0,36,Bueno,4,8383.0,0,0.049,1
60,3586.0,11,Formal,7519.0,60,Bueno,1,5533.0,0,0.035,1
48,2639.0,28,Informal,4682.0,48,Regular,3,2176.0,0,0.037,1
47,7183.0,5,Independiente,6311.0,48,Bueno,3,3549.0,0,0.018,0
58,4729.0,9,Informal,7518.0,24,Regular,1,2394.0,1,0.066,1
52,4023.0,14,Independiente,6158.0,24,Malo,1,998.0,0,0.064,1
24,2956.0,20,Informal,6756.0,48,Malo,1,774.0,0,0.048,1
35,3601.0,7,Formal,12198.0,48,Regular,0,1979.0,1,0.071,0
29,3530.0,23,Formal,4511.0,48,Bueno,5,4871.0,1,0.027,0
57,2595.0,7,Informal,18907.0,48,Bueno,3,1930.0,0,0.152,1
22,1688.0,11,Informal,7642.0,24,Bueno,4,2612.0,1,0.189,0
30,3499.0,17,Informal,5975.0,24,Bueno,0,5978.0,0,0.071,1
50,5405.0,0,Informal,4448.0,60,Malo,5,734.0,1,0.014,1
55,6493.0,23,Independiente,4669.0,36,Regular,1,8308.0,0,0.02,0
45,5876.0,20,Independiente,7129.0,48,Regular,2,902.0,1,0.025,0
63,6006.0,25,Independiente,7613.0,36,Bueno,3,775.0,0,0.035,1
66,2710.0,8,Formal,5856.0,60,Bueno,4,1345.0,0,0.036,0
27,4529.0,11,Independiente,3207.0,48,Malo,0,828.0,1,0.015,0
67,5009.0,26,Informal,7130.0,24,Bueno,5,5977.0,1,0.059,0
51,5129.0,2,Independiente,4719.0,48,Bueno,0,6611.0,1,0.019,0
52,3990.0,14,Formal,2415.0,24,Regular,3,4591.0,1,0.025,0
25,4323.0,14,Independiente,9865.0,36,Regular,1,4477.0,0,0.063,0
51,8283.0,13,Informal,2633.0,48,Bueno,5,11648.0,1,0.007,0
56,5809.0,13,Formal,5716.0,24,Bueno,3,8078.0,0,0.041,0
49,4941.0,22,Formal,6654.0,24,Regular,5,7740.0,0,0.056,0
25,5284.0,5,Independiente,13678.0,36,Malo,5,6593.0,0,0.072,1
46,3438.0,26,Informal,2490.0,60,Bueno,1,2202.0,1,0.012,0
66,5179.0,26,Independiente,10444.0,12,Regular,1,4891.0,0,0.168,1
56,4301.0,5,Independiente,11334.0,48,Bueno,0,3798.0,0,0.055,0
27,5587.0,29,Formal,15915.0,36,Regular,4,1085.0,0,0.079,0
68,3141.0,7,Formal,12504.0,36,Regular,0,4589.0,0,0.111,0
67,5415.0,1,Informal,6777.0,48,Regular,1,8898.0,0,0.026,0
29,3620.0,11,Formal,10696.0,36,Regular,5,6414.0,1,0.082,1
60,5425.0,23,Formal,14037.0,48,Bueno,3,2421.0,0,0.054,0
40,4540.0,25,Formal,2126.0,48,Bueno,2,782.0,0,0.01,0
50,4183.0,19,Formal,3191.0,60,Regular,0,836.0,1,0.013,1
42,3694.0,24,Formal,8044.0,48,Bueno,5,5348.0,1,0.045,1
59,4030.0,7,Independiente,11265.0,12,Regular,5,4583.0,1,0.233,0
69,3502.0,26,Formal,9673.0,48,Bueno,0,4766.0,0,0.058,1
59,3665.0,19,Independiente,8442.0,36,Bueno,4,5972.0,0,0.064,0
66,4891.0,4,Formal,15794.0,12,Regular,1,1992.0,1,0.269,1
67,2095.0,3,Informal,5850.0,36,Bueno,4,1373.0,0,0.078,1
25,5397.0,8,Formal,4608.0,48,Malo,1,7698.0,0,0.018,1
33,5431.0,2,Formal,5233.0,24,Bueno,0,2536.0,1,0.04,0
56,3735.0,8,Formal,8137.0,36,Bueno,4,3402.0,0,0.061,0
